  -0.0939824848      4
  -0.0686324030      4
   0.0120632360      4
   0.0247975025      4
   0.0499856580      4
   0.0629644649      4
   0.6828564805      4
   0.6918980875      4
   0.7187380927      4
   0.7307902653      4
   1.1228873569      4
   1.1647078860      4
   1.2750396526      4
   1.2858360555      4
   1.3217180540      4
   1.3344899017      4
   1.6112406451      4
   1.6146692487      4
   1.6323256233      4
   1.6354293590      4
   2.0786240796      4
   2.0848396238      4
   2.0900809699      4
   2.0972146148      4
   2.4355569539      4
   2.4620388700      4
   2.5276915452      4
   2.5316690892      4
   2.6963962542      4
   2.7029489479      4
   2.7222628806      4
   2.7392790875      4
   2.8641634558      4
   2.8646773038      4
   2.8927420982      4
   2.8971090993      4
   3.5554968848      4
   3.5759439533      4
   3.7248386204      4
   3.7369873617      4
   3.7653223644      4
   3.7919411157      4
   3.9050998846      4
   3.9275777592      4
   3.9440810807      4
   3.9736845400      4
   4.1796184134      4
   4.1822230013      4
   4.8455698597      4
   4.8477137617      4
   5.2105123416      4
   5.2204221907      4
   5.2493069939      4
   5.2668686199      4
   6.1969683859      4
   6.2209562097      4
  -3.8516065044      5
  -3.8062587128      5
  -2.0600739068      5
  -2.0518829261      5
  -1.9529211154      5
  -1.9494091863      5
  -1.2625963002      5
  -1.2453748516      5
  -1.1547085479      5
  -1.1243675094      5
  -0.4505328539      5
  -0.4238571890      5
  -0.3973735364      5
  -0.3699053596      5
  -0.1723598113      5
  -0.1489197136      5
  -0.1246893350      5
  -0.0980441042      5
  -0.0953160310      5
  -0.0499395896      5
   0.5724917287      5
   0.5816639570      5
   0.5968896668      5
   0.6128898957      5
   1.0089059012      5
   1.0465015561      5
   1.0915848504      5
   1.0992947476      5
   1.2465622536      5
   1.2546756016      5
   1.4743381800      5
   1.4822147221      5
   1.4942766611      5
   1.5034393328      5
   1.9561248760      5
   1.9588375371      5
   1.9651748414      5
   1.9718783440      5
   2.3120302819      5
   2.3343595873      5
   2.4031054982      5
   2.4076605781      5
   2.5353281040      5
   2.5542102345      5
   2.6467123006      5
   2.6597257430      5
   2.7277164040      5
   2.7371087289      5
   2.7554886699      5
   2.7627491035      5
   3.3985996192      5
   3.4268311539      5
   3.5989453685      5
   3.6203860840      5
   3.6289107363      5
   3.6388793779      5
   3.7794024168      5
   3.7952413231      5
   3.8144689343      5
   3.8265767840      5
   4.0792324259      5
   4.0934832789      5
   4.7012908287      5
   4.7054044866      5
   5.0395348411      5
   5.0536175797      5
   5.1761460666      5
   5.1876010360      5
   6.0645747754      5
   6.0874462137      5
  -3.6760589382      6
  -3.4572539344      6
  -1.7881653012      6
  -1.7587561092      6
  -1.7160322133      6
  -1.6886189900      6
  -0.9937334645      6
  -0.9854997351      6
  -0.9258542219      6
  -0.8314588397      6
  -0.2062745812      6
  -0.1849034607      6
  -0.0750758102      6
  -0.0460285041      6
   0.0558190849      6
   0.0878453107      6
   0.0952299961      6
   0.1701550465      6
   0.2182215852      6
   0.2218766542      6
   0.7900892973      6
   0.7983245068      6
   0.9169215137      6
   0.9255862989      6
   1.2111347139      6
   1.3480562135      6
   1.3741673003      6
   1.4094035723      6
   1.4795018215      6
   1.5186489317      6
   1.7357976952      6
   1.7366016084      6
   1.7725509923      6
   1.7756906664      6
   2.2031684581      6
   2.2290714394      6
   2.2317206973      6
   2.2600289425      6
   2.5402509875      6
   2.6340564409      6
   2.6869927578      6
   2.6882795002      6
   2.7943243637      6
   2.8246393541      6
   2.8617986320      6
   2.9102517695      6
   2.9610937566      6
   2.9709116194      6
   3.0539598475      6
   3.0560972363      6
   3.6931425038      6
   3.7038884081      6
   3.8470681757      6
   3.8595697080      6
   3.9362766168      6
   3.9500919747      6
   4.0009374360      6
   4.0151191733      6
   4.0917577772      6
   4.0992888131      6
   4.3240821271      6
   4.3329155677      6
   4.9825362886      6
   4.9842736761      6
   5.3055125813      6
   5.3381855375      6
   5.3975559599      6
   5.4344549179      6
   6.2960665238      6
   6.3727488436      6
  -3.9450101871      7
  -3.8167473396      7
  -2.0829211930      7
  -2.0652398925      7
  -2.0424938073      7
  -2.0255671308      7
  -1.2983470770      7
  -1.2955170725      7
  -1.2330902349      7
  -1.1760506185      7
  -0.4874427289      7
  -0.4780906146      7
  -0.4079075352      7
  -0.3971434031      7
  -0.2871871524      7
  -0.2202022861      7
  -0.1977526923      7
  -0.1662752183      7
  -0.1256255951      7
  -0.0955742644      7
   0.4850575141      7
   0.5023208651      7
   0.5611919500      7
   0.5768482975      7
   0.9343265958      7
   1.0131002575      7
   1.0759088663      7
   1.0971264487      7
   1.1350644649      7
   1.1570930668      7
   1.4311109031      7
   1.4326281725      7
   1.4553500041      7
   1.4561818519      7
   1.8888979850      7
   1.9034314503      7
   1.9058385957      7
   1.9203338105      7
   2.2354518063      7
   2.2899730729      7
   2.3333530044      7
   2.3352938019      7
   2.5118060157      7
   2.5413137528      7
   2.5554704896      7
   2.5893918548      7
   2.6554796678      7
   2.6579880269      7
   2.7050594909      7
   2.7110185980      7
   3.3513051045      7
   3.3618147533      7
   3.5216465698      7
   3.5543301836      7
   3.5820984791      7
   3.5895393080      7
   3.7188425182      7
   3.7215101411      7
   3.7733370406      7
   3.7775003397      7
   4.0047127528      7
   4.0070678732      7
   4.6393929313      7
   4.6433588544      7
   5.0123949979      7
   5.0418982137      7
   5.0657392894      7
   5.0923886740      7
   5.9878078410      7
   6.0312579749      7
  -3.7642247083      8
  -3.7370807458      8
  -1.9462082157      8
  -1.9419632127      8
  -1.9062225113      8
  -1.9033412928      8
  -1.1680636389      8
  -1.1663004388      8
  -1.0804587000      8
  -1.0676271661      8
  -0.3245112648      8
  -0.3166101182      8
  -0.3075213075      8
  -0.2991191123      8
  -0.1236504916      8
  -0.1090889296      8
  -0.0390951527      8
  -0.0259589192      8
  -0.0155104040      8
  -0.0035754028      8
   0.6501717281      8
   0.6571176551      8
   0.6664823297      8
   0.6735880472      8
   1.0896578200      8
   1.1070323230      8
   1.2160146787      8
   1.2216179016      8
   1.2745304936      8
   1.2806821789      8
   1.5651353165      8
   1.5663362003      8
   1.5733322207      8
   1.5745937215      8
   2.0315040604      8
   2.0348507798      8
   2.0359574353      8
   2.0394025271      8
   2.3840534996      8
   2.3957983772      8
   2.4735230598      8
   2.4756996410      8
   2.6424240922      8
   2.6590880001      8
   2.6838891340      8
   2.7016365252      8
   2.8019437843      8
   2.8054283240      8
   2.8133630272      8
   2.8172794908      8
   3.4961011237      8
   3.5001796279      8
   3.6857048011      8
   3.6881771923      8
   3.6975555226      8
   3.7112091736      8
   3.8561273931      8
   3.8648451526      8
   3.8717329855      8
   3.8787991929      8
   4.1249371304      8
   4.1272577464      8
   4.7749321300      8
   4.7777373041      8
   5.1451581469      8
   5.1561867066      8
   5.1975886676      8
   5.2072092709      8
   6.1305011111      8
   6.1400754695      8
  -3.9472956285      9
  -3.9133075485      9
  -2.1717863346      9
  -2.1653883368      9
  -2.0408520512      9
  -2.0384066678      9
  -1.3746914143      9
  -1.3461618423      9
  -1.2560403707      9
  -1.2220584783      9
  -0.5703531101      9
  -0.5437831307      9
  -0.4940794075      9
  -0.4723464733      9
  -0.2439927490      9
  -0.2255433509      9
  -0.2154483249      9
  -0.2107982564      9
  -0.1994061789      9
  -0.1760272989      9
   0.4827603642      9
   0.4845185100      9
   0.5080424168      9
   0.5095930205      9
   0.9065785717      9
   0.9294628275      9
   0.9772322389      9
   0.9829263540      9
   1.1714400653      9
   1.1776876727      9
   1.3641259863      9
   1.3683881362      9
   1.3825960753      9
   1.3896025903      9
   1.8628495256      9
   1.8644123597      9
   1.8655682778      9
   1.8722856839      9
   2.2139684115      9
   2.2340840333      9
   2.3228899429      9
   2.3421776781      9
   2.4138303202      9
   2.4200606151      9
   2.5423312564      9
   2.5496199829      9
   2.6323813889      9
   2.6354784042      9
   2.6601084254      9
   2.6606813382      9
   3.3143567581      9
   3.3267155103      9
   3.5116321299      9
   3.5256201155      9
   3.5446578467      9
   3.5558848554      9
   3.6685673483      9
   3.6806767340      9
   3.6906640073      9
   3.7020081846      9
   3.9761392820      9
   4.0060995937      9
   4.6132775453      9
   4.6163697623      9
   4.9196639506      9
   4.9253776262      9
   5.0910012622      9
   5.0965909056      9
   5.9667622663      9
   5.9842168176      9
  -3.8909008830     10
  -3.7850514746     10
  -2.0499544721     10
  -2.0286221490     10
  -1.9878446973     10
  -1.9829048169     10
  -1.2602561960     10
  -1.2559684564     10
  -1.1714529265     10
  -1.1228857044     10
  -0.4376491642     10
  -0.4200780831     10
  -0.3722289441     10
  -0.3529521154     10
  -0.2125174489     10
  -0.1642591365     10
  -0.1393391649     10
  -0.1248188471     10
  -0.0799668367     10
  -0.0691530022     10
   0.5488975262     10
   0.5527569288     10
   0.6100599355     10
   0.6144005817     10
   0.9786103231     10
   1.0447359732     10
   1.1215700748     10
   1.1387253630     10
   1.2032092412     10
   1.2226737119     10
   1.4752167127     10
   1.4767718542     10
   1.4961522380     10
   1.4970210122     10
   1.9431263499     10
   1.9545002223     10
   1.9586655334     10
   1.9714940779     10
   2.2905269677     10
   2.3351938938     10
   2.4009365756     10
   2.4106784185     10
   2.5465568410     10
   2.5626857089     10
   2.5966206911     10
   2.6221498260     10
   2.7114764364     10
   2.7166808222     10
   2.7572468172     10
   2.7604867716     10
   3.4197070013     10
   3.4357969766     10
   3.5974990000     10
   3.6047199797     10
   3.6301485807     10
   3.6538776123     10
   3.7585669271     10
   3.7713168078     10
   3.7991277539     10
   3.8211146228     10
   4.0438087500     10
   4.0531597979     10
   4.7067607356     10
   4.7080678503     10
   5.0525501542     10
   5.0680542187     10
   5.1237257060     10
   5.1438936645     10
   6.0437508354     10
   6.0807777888     10
  -3.6521829033     11
  -3.4565821016     11
  -1.7692830735     11
  -1.7417640850     11
  -1.7073512097     11
  -1.6835643237     11
  -0.9778552961     11
  -0.9718850429     11
  -0.9177326913     11
  -0.8311123984     11
  -0.1858549325     11
  -0.1686000680     11
  -0.0665477119     11
  -0.0447771199     11
   0.0590268884     11
   0.1061539893     11
   0.1180516112     11
   0.1591427437     11
   0.2216638597     11
   0.2253373481     11
   0.8069909589     11
   0.8107595057     11
   0.9210249699     11
   0.9243659707     11
   1.2285714889     11
   1.3518177051     11
   1.3907129783     11
   1.4225383944     11
   1.4803105962     11
   1.5150719958     11
   1.7475471816     11
   1.7480923246     11
   1.7812824609     11
   1.7828184738     11
   2.2128787907     11
   2.2372547923     11
   2.2383267720     11
   2.2644036883     11
   2.5507115066     11
   2.6348323991     11
   2.6897948921     11
   2.6917313302     11
   2.8115930103     11
   2.8432119244     11
   2.8703546499     11
   2.9136158081     11
   2.9689099484     11
   2.9789676533     11
   3.0539174643     11
   3.0545038793     11
   3.7002952318     11
   3.7082130097     11
   3.8563660170     11
   3.8729257598     11
   3.9373016440     11
   3.9498087591     11
   4.0154318226     11
   4.0160913234     11
   4.0950924936     11
   4.1046750727     11
   4.3291932152     11
   4.3331320594     11
   4.9854985312     11
   4.9868963663     11
   5.3203440833     11
   5.3499934994     11
   5.3987216488     11
   5.4310845709     11
   6.3030620335     11
   6.3716097299     11
  -3.8107185011     12
  -3.5985119504     12
  -1.9022508332     12
  -1.8797195548     12
  -1.8712853173     12
  -1.8530453389     12
  -1.1208013744     12
  -1.1188580170     12
  -1.0736738519     12
  -0.9756338612     12
  -0.3268575282     12
  -0.3229629556     12
  -0.1934992133     12
  -0.1887110676     12
  -0.1308608865     12
  -0.0454400018     12
  -0.0255018252     12
  -0.0086560650     12
   0.0773402488     12
   0.1055068786     12
   0.6421511872     12
   0.6577638323     12
   0.7657258326     12
   0.7810000359     12
   1.0846626096     12
   1.2167946280     12
   1.2650640947     12
   1.2967182707     12
   1.2999575494     12
   1.3329697809     12
   1.6062150460     12
   1.6069741602     12
   1.6443744055     12
   1.6452336889     12
   2.0582207498     12
   2.0833663392     12
   2.0881552263     12
   2.1135676734     12
   2.4001390100     12
   2.4901491755     12
   2.5131679147     12
   2.5188198310     12
   2.6924868545     12
   2.7119841398     12
   2.7377662338     12
   2.7615618051     12
   2.8222995356     12
   2.8287373270     12
   2.9060173125     12
   2.9139005260     12
   3.5274224561     12
   3.5508217139     12
   3.6984186856     12
   3.7149082203     12
   3.7783617015     12
   3.7909678697     12
   3.8754513601     12
   3.8897206464     12
   3.9678881929     12
   3.9808130607     12
   4.1821193799     12
   4.1919294766     12
   4.8256840576     12
   4.8281324093     12
   5.2006126062     12
   5.2258816468     12
   5.2431977521     12
   5.2693270449     12
   6.1561897652     12
   6.2299128479     12
  -3.8436418231     13
  -3.7841382978     13
  -2.0044656510     13
  -1.9961256710     13
  -1.9772827735     13
  -1.9702609494     13
  -1.2312075096     13
  -1.2289474704     13
  -1.1526951488     13
  -1.1249128573     13
  -0.3925402551     13
  -0.3886370228     13
  -0.3552143816     13
  -0.3509012482     13
  -0.1879222905     13
  -0.1596362640     13
  -0.1106853679     13
  -0.1036857205     13
  -0.0775404452     13
  -0.0685951555     13
   0.5804692903     13
   0.5841885386     13
   0.6155175271     13
   0.6189254538     13
   1.0110722189     13
   1.0484122235     13
   1.1624083851     13
   1.1722379513     13
   1.2022055086     13
   1.2126327621     13
   1.4988693963     13
   1.4993556599     13
   1.5096992250     13
   1.5102763612     13
   1.9655127932     13
   1.9729484353     13
   1.9734726074     13
   1.9810699668     13
   2.3123654777     13
   2.3379425709     13
   2.4209042499     13
   2.4218935970     13
   2.5812784700     13
   2.5918206324     13
   2.6080504251     13
   2.6219636139     13
   2.7316373524     13
   2.7331272922     13
   2.7559376731     13
   2.7587456437     13
   3.4438672012     13
   3.4455088172     13
   3.6227649065     13
   3.6263692719     13
   3.6436485537     13
   3.6542165485     13
   3.7786136022     13
   3.7865619853     13
   3.8045550185     13
   3.8121068221     13
   4.0536027617     13
   4.0548335990     13
   4.7180382733     13
   4.7185761228     13
   5.0855610964     13
   5.0949015513     13
   5.1205769374     13
   5.1310550359     13
   6.0581016057     13
   6.0788352761     13
  -3.4174493934     14
  -3.3699232290     14
  -1.5898557755     14
  -1.5809876062     14
  -1.5526263683     14
  -1.5484148241     14
  -0.8105291989     14
  -0.8084952043     14
  -0.7268270337     14
  -0.7036682039     14
   0.0280925923     14
   0.0343913273     14
   0.0576654962     14
   0.0646505557     14
   0.2180242554     14
   0.2458699091     14
   0.3136141689     14
   0.3351732750     14
   0.3451532681     14
   0.3711075938     14
   0.9983275503     14
   1.0093762319     14
   1.0258691854     14
   1.0379109944     14
   1.4436984294     14
   1.4768574867     14
   1.5737018347     14
   1.5827962140     14
   1.6248898150     14
   1.6351031736     14
   1.9230349382     14
   1.9259782843     14
   1.9355724796     14
   1.9381721128     14
   2.3850833295     14
   2.3899626725     14
   2.3942264196     14
   2.3989312232     14
   2.7386249104     14
   2.7593653387     14
   2.8211043960     14
   2.8254925671     14
   3.0035282682     14
   3.0309014537     14
   3.0395127820     14
   3.0690719478     14
   3.1555855284     14
   3.1609436312     14
   3.1772086183     14
   3.1814858047     14
   3.8400584799     14
   3.8578401436     14
   4.0311629956     14
   4.0428363136     14
   4.0538478038     14
   4.0727297878     14
   4.2137501517     14
   4.2278495229     14
   4.2390154957     14
   4.2540045728     14
   4.4865717716     14
   4.4914103312     14
   5.1281493447     14
   5.1323275052     14
   5.5065240916     14
   5.5254705772     14
   5.5529427770     14
   5.5700015228     14
   6.4872646425     14
   6.5052328306     14
  -3.9947767374     15
  -3.8614557000     15
  -2.1299306663     15
  -2.1156536259     15
  -2.0910599234     15
  -2.0717529186     15
  -1.3457775510     15
  -1.3445818726     15
  -1.2742669517     15
  -1.2134053430     15
  -0.5333688357     15
  -0.5218198895     15
  -0.4502982479     15
  -0.4377143351     15
  -0.3309917898     15
  -0.2721361638     15
  -0.2345342764     15
  -0.2136331697     15
  -0.1660850629     15
  -0.1374410288     15
   0.4414907500     15
   0.4543216860     15
   0.5191323654     15
   0.5321777566     15
   0.8861880547     15
   0.9701686877     15
   1.0329191176     15
   1.0545664418     15
   1.0933654614     15
   1.1159516330     15
   1.3866298147     15
   1.3874834675     15
   1.4124271598     15
   1.4135425476     15
   1.8438939664     15
   1.8594668410     15
   1.8638381804     15
   1.8797577144     15
   2.1922003100     15
   2.2487611528     15
   2.2901639381     15
   2.2964257733     15
   2.4619061904     15
   2.4986408937     15
   2.5072471740     15
   2.5454457807     15
   2.6089639733     15
   2.6205939899     15
   2.6660187680     15
   2.6739726619     15
   3.3092988661     15
   3.3259207090     15
   3.4914560812     15
   3.5008332949     15
   3.5436637790     15
   3.5497293658     15
   3.6615465250     15
   3.6880182981     15
   3.7261678531     15
   3.7448447875     15
   3.9583461333     15
   3.9688051737     15
   4.6015591761     15
   4.6039806575     15
   4.9670302184     15
   5.0012207090     15
   5.0214527929     15
   5.0526261129     15
   5.9463945371     15
   5.9935652717     15
  -3.7402631284     16
  -3.6873531848     16
  -1.9296445301     16
  -1.9213525961     16
  -1.8544673594     16
  -1.8486073384     16
  -1.1375664324     16
  -1.1283216438     16
  -1.0448240058     16
  -1.0202150957     16
  -0.3187765366     16
  -0.2918956572     16
  -0.2841726735     16
  -0.2551639314     16
  -0.0942423986     16
  -0.0655562679     16
  -0.0076452266     16
   0.0215757858     16
   0.0321714466     16
   0.0642430275     16
   0.6727727398     16
   0.6917977333     16
   0.7047197353     16
   0.7235277728     16
   1.1315706039     16
   1.1650425146     16
   1.2212434286     16
   1.2303585402     16
   1.3298565944     16
   1.3395542455     16
   1.5997816004     16
   1.6018377081     16
   1.6196626163     16
   1.6208171885     16
   2.0641516899     16
   2.0692963292     16
   2.0723749208     16
   2.0781619380     16
   2.4213652241     16
   2.4443896043     16
   2.4938800807     16
   2.4963488099     16
   2.6775594347     16
   2.6892762074     16
   2.7562864008     16
   2.7751866555     16
   2.8400227535     16
   2.8434310183     16
   2.8611955871     16
   2.8668964820     16
   3.5078838738     16
   3.5170432207     16
   3.6951078135     16
   3.7180075664     16
   3.7336864458     16
   3.7482479057     16
   3.9133485324     16
   3.9194419077     16
   3.9305714703     16
   3.9450424813     16
   4.1883575836     16
   4.1922975517     16
   4.8003084434     16
   4.8049355396     16
   5.1759045224     16
   5.1856052951     16
   5.2719356353     16
   5.2808126186     16
   6.1747186500     16
   6.1932885966     16
  -3.8722327458     17
  -3.8119708138     17
  -2.0503645841     17
  -2.0413675886     17
  -1.9943538999     17
  -1.9855799626     17
  -1.2675998948     17
  -1.2525105378     17
  -1.1690500615     17
  -1.1335724737     17
  -0.4288539912     17
  -0.4140876499     17
  -0.3925936922     17
  -0.3766793751     17
  -0.2291453454     17
  -0.1923895788     17
  -0.1322326144     17
  -0.1118849818     17
  -0.0936506739     17
  -0.0507420043     17
   0.5473272538     17
   0.5619876085     17
   0.5805511603     17
   0.6005900209     17
   0.9932581823     17
   1.0471108705     17
   1.1127707840     17
   1.1274579978     17
   1.1931501644     17
   1.2063896095     17
   1.4749628499     17
   1.4843566088     17
   1.4943320746     17
   1.5026895942     17
   1.9395056545     17
   1.9430681588     17
   1.9529772932     17
   1.9580760468     17
   2.2956398491     17
   2.3241687142     17
   2.3725094942     17
   2.3766844823     17
   2.5573318244     17
   2.5696108449     17
   2.6190142036     17
   2.6412226956     17
   2.7123618767     17
   2.7211561278     17
   2.7459103025     17
   2.7516034691     17
   3.3797180338     17
   3.4237981928     17
   3.5693760759     17
   3.6000456245     17
   3.6193972596     17
   3.6363185859     17
   3.7653616593     17
   3.7954326900     17
   3.8111668648     17
   3.8354788336     17
   4.0556736559     17
   4.0629482658     17
   4.6832133265     17
   4.6917439708     17
   5.0626598691     17
   5.0739989886     17
   5.1368270629     17
   5.1423000459     17
   6.0488535961     17
   6.0783577902     17
  -3.5019916342     18
  -3.4841306990     18
  -1.6903973527     18
  -1.6866331108     18
  -1.6511931457     18
  -1.6466132835     18
  -0.9134976095     18
  -0.9124260766     18
  -0.8011483610     18
  -0.7930338762     18
  -0.0544754080     18
  -0.0462011967     18
  -0.0432169581     18
  -0.0343977249     18
   0.1446013636     18
   0.1599743259     18
   0.2318922364     18
   0.2367875906     18
   0.2444886113     18
   0.2605285834     18
   0.9156536113     18
   0.9233146169     18
   0.9289222251     18
   0.9367788815     18
   1.3503821434     18
   1.3639526220     18
   1.4876995654     18
   1.4920040780     18
   1.5457426510     18
   1.5499574543     18
   1.8283920646     18
   1.8297746771     18
   1.8385429640     18
   1.8400453650     18
   2.3006418890     18
   2.3022200257     18
   2.3042381929     18
   2.3061153487     18
   2.6553029633     18
   2.6630520754     18
   2.7502733218     18
   2.7551847142     18
   2.9058813373     18
   2.9081390667     18
   2.9431585212     18
   2.9501967470     18
   3.0782094393     18
   3.0799361684     18
   3.0859245751     18
   3.0914208877     18
   3.7749998929     18
   3.7863711131     18
   3.9552689897     18
   3.9639271161     18
   3.9717774740     18
   3.9858825008     18
   4.1219093507     18
   4.1287818368     18
   4.1376053556     18
   4.1525301475     18
   4.3861471610     18
   4.3908257588     18
   5.0558454706     18
   5.0573899216     18
   5.4156443240     18
   5.4183728901     18
   5.4658096803     18
   5.4704725295     18
   6.4062324261     18
   6.4130898306     18
  -3.8008056245     19
  -3.7933644186     19
  -2.0012281126     19
  -1.9955258234     19
  -1.9467468085     19
  -1.9422931644     19
  -1.2202308930     19
  -1.2136490704     19
  -1.1145748325     19
  -1.1066454568     19
  -0.3692931051     19
  -0.3617090292     19
  -0.3506430540     19
  -0.3460720743     19
  -0.1474017451     19
  -0.1357964072     19
  -0.0752752082     19
  -0.0704595044     19
  -0.0667489951     19
  -0.0649278230     19
   0.6167985390     19
   0.6194193582     19
   0.6219764503     19
   0.6251722980     19
   1.0462887020     19
   1.0508447898     19
   1.1686926285     19
   1.1699234195     19
   1.2502345203     19
   1.2520431770     19
   1.5186989765     19
   1.5194833119     19
   1.5258857051     19
   1.5272783367     19
   1.9942501835     19
   1.9948477672     19
   1.9957859929     19
   1.9970986715     19
   2.3470911458     19
   2.3510588811     19
   2.4473348096     19
   2.4520048018     19
   2.5883855326     19
   2.5903100034     19
   2.6435930647     19
   2.6461681055     19
   2.7672966343     19
   2.7689043768     19
   2.7738133446     19
   2.7756489136     19
   3.4696961434     19
   3.4701310276     19
   3.6496383806     19
   3.6587435610     19
   3.6633685430     19
   3.6742359181     19
   3.8114039516     19
   3.8158974930     19
   3.8217739773     19
   3.8258407620     19
   4.0779951858     19
   4.0848513659     19
   4.7456752213     19
   4.7460117039     19
   5.0944487972     19
   5.0960539110     19
   5.1656675855     19
   5.1689422355     19
   6.0944658780     19
   6.0977820087     19
  -3.6493374732     20
  -3.5510078064     20
  -1.8234964728     20
  -1.8086849538     20
  -1.7408227969     20
  -1.7286660942     20
  -1.0268977859     20
  -1.0114573411     20
  -0.9385301208     20
  -0.8948413854     20
  -0.2254440769     20
  -0.1911465883     20
  -0.1666458898     20
  -0.1280369719     20
  -0.0013613339     20
   0.0530036563     20
   0.0951469474     20
   0.1499368565     20
   0.1505668027     20
   0.2046685551     20
   0.7665763315     20
   0.7962114394     20
   0.8254456404     20
   0.8541179364     20
   1.2425937721     20
   1.3016002134     20
   1.3237288952     20
   1.3399674449     20
   1.4397523531     20
   1.4579039527     20
   1.7128056505     20
   1.7185628091     20
   1.7430465290     20
   1.7457524841     20
